fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	MR_PO_23_05	MR_PO_23_05	MR_PO_23_05	MA_PO_23_05	MA_PO_23_05
NA	MR_PO_23_09	MR_PO_23_09	MR_PO_23_09	MA_PO_23_09	MA_PO_23_09
NA	MR_PO_23_12	MR_PO_23_12	MR_PO_23_12	MA_PO_23_12	MA_PO_23_12
NA	MR_PO_23_14	MR_PO_23_14	MR_PO_23_14	MA_PO_23_14	MA_PO_23_14
NA	MR_PO_23_21	MR_PO_23_21	MR_PO_23_21	MA_PO_23_21	MA_PO_23_21
NA	MR_PO_23_23	MR_PO_23_23	MR_PO_23_23	MA_PO_23_23	MA_PO_23_23
NA	MR_PO_23_24	MR_PO_23_24	MR_PO_23_24	MA_PO_23_24	MA_PO_23_24
NA	MR_PO_23_32	MR_PO_23_32	MR_PO_23_32	MA_PO_23_32	MA_PO_23_32
NA	MR_PO_23_33	MR_PO_23_33	MR_PO_23_33	MA_PO_23_33	MA_PO_23_33
NA	MR_PO_23_37	MR_PO_23_37	MR_PO_23_37	MA_PO_23_37	MA_PO_23_37
NA	MR_PO_23_39	MR_PO_23_39	MR_PO_23_39	MA_PO_23_39	MA_PO_23_39
NA	MR_PO_23_40	MR_PO_23_40	MR_PO_23_40	MA_PO_23_40	MA_PO_23_40
NA	MR_PO_23_42	MR_PO_23_42	MR_PO_23_42	MA_PO_23_42	MA_PO_23_42
NA	MR_PO_23_43	MR_PO_23_43	MR_PO_23_43	MA_PO_23_43	MA_PO_23_43
NA	MR_PO_23_45	MR_PO_23_45	MR_PO_23_45	MA_PO_23_45	MA_PO_23_45
NA	MR_PO_23_48	MR_PO_23_48	MR_PO_23_48	MA_PO_23_48	MA_PO_23_48
NA	MR_PO_23_50	MR_PO_23_50	MR_PO_23_50	MA_PO_23_50	MA_PO_23_50
NA	MR_PO_23_51	MR_PO_23_51	MR_PO_23_51	MA_PO_23_51	MA_PO_23_51
NA	MR_PO_23_52	MR_PO_23_52	MR_PO_23_52	MA_PO_23_52	MA_PO_23_52
NA	MR_PO_23_55	MR_PO_23_55	MR_PO_23_55	MA_PO_23_55	MA_PO_23_55
NA	MR_PO_23_57	MR_PO_23_57	MR_PO_23_57	MA_PO_23_57	MA_PO_23_57
NA	MR_PO_23_59	MR_PO_23_59	MR_PO_23_59	MA_PO_23_59	NA
NA	MR_PO_23_60	MR_PO_23_60	NA	NA	NA
NA	MR_PO_23_62	MR_PO_23_62	MR_PO_23_62	MA_PO_23_62	MA_PO_23_62
NA	MR_PO_23_66	MR_PO_23_66	MR_PO_23_66	MA_PO_23_66	MA_PO_23_66
