fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	ES-PP-06-13	ES-PP-06-13	ES-PP-06-13	ES_PP_06_13	ES_PP_06_13
NA	ES-PP-06-14	ES-PP-06-14	ES-PP-06-14	ES_PP_06_14	ES_PP_06_14
NA	ES-PP-06-15	ES-PP-06-15	ES-PP-06-15	ES_PP_06_15	ES_PP_06_15
NA	ES-PP-06-16	ES-PP-06-16	ES-PP-06-16	ES_PP_06_16	ES_PP_06_16
NA	ES-PP-06-17	ES-PP-06-17	NA	NA	NA
NA	ES-PP-06-18	ES-PP-06-18	ES-PP-06-18	ES_PP_06_18	ES_PP_06_18
NA	ES-PP-06-19	ES-PP-06-19	ES-PP-06-19	ES_PP_06_19	ES_PP_06_19
NA	ES-PP-06-20	ES-PP-06-20	ES-PP-06-20	ES_PP_06_20	ES_PP_06_20
NA	ES-PP-06-21	ES-PP-06-21	ES-PP-06-21	ES_PP_06_21	NA
NA	ES-PP-06-22	ES-PP-06-22	ES-PP-06-22	ES_PP_06_22	ES_PP_06_22
NA	ES-PP-06-23	ES-PP-06-23	ES-PP-06-23	ES_PP_06_23	ES_PP_06_23
NA	ES-PP-06-24	ES-PP-06-24	ES-PP-06-24	ES_PP_06_24	ES_PP_06_24
NA	ES-PP-06-25	ES-PP-06-25	ES-PP-06-25	ES_PP_06_25	NA
NA	ES-PP-07-01	ES-PP-07-01	ES-PP-07-01	ES_PP_07_01	NA
NA	ES-PP-07-02	ES-PP-07-02	ES-PP-07-02	ES_PP_07_02	NA
NA	ES-PP-07-03	ES-PP-07-03	ES-PP-07-03	ES_PP_07_03	ES_PP_07_03
NA	ES-PP-07-04	ES-PP-07-04	ES-PP-07-04	ES_PP_07_04	ES_PP_07_04
NA	ES-PP-07-05	ES-PP-07-05	ES-PP-07-05	ES_PP_07_05	ES_PP_07_05
NA	ES-PP-07-06	ES-PP-07-06	ES-PP-07-06	ES_PP_07_06	ES_PP_07_06
NA	ES-PP-07-07	ES-PP-07-07	ES-PP-07-07	ES_PP_07_07	ES_PP_07_07
NA	ES-PP-07-08	ES-PP-07-08	ES-PP-07-08	ES_PP_07_08	NA
NA	ES-PP-07-09	ES-PP-07-09	ES-PP-07-09	ES_PP_07_09	ES_PP_07_09
NA	ES-PP-07-10	ES-PP-07-10	ES-PP-07-10	ES_PP_07_10	NA
NA	ES-PP-07-11	ES-PP-07-11	ES-PP-07-11	ES_PP_07_11	ES_PP_07_11
NA	ES-PP-07-12	ES-PP-07-12	ES-PP-07-12	ES_PP_07_12	ES_PP_07_12
NA	ES-PP-07-13	ES-PP-07-13	ES-PP-07-13	ES_PP_07_13	ES_PP_07_13
