fastq.file.sample.name	raw_snps_file.original.name	raw_snps.file.change.name	v2_kept	v2_newnames	v5.1_kept
NA	29587_ID656_ES-BP-01-05_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-05	NA	NA	NA
NA	29588_ID656_IT-BP-07-12_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-12	IT-BP-07-12	IT_BP_07_12	IT_BP_07_12
NA	29589_ID656_ES-BP-02-10_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-10	ES-BP-02-10	ES_BP_02_10	ES_BP_02_10
NA	29590_ID656_NO-BP-15-01_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-01	NO-BP-15-01	NO_BP_15_01	NO_BP_15_01
NA	29591_ID656_GB-BP-14-03_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-03	GB-BP-14-03	GB_BP_14_03	GB_BP_14_03
NA	29592_ID656_GB-BP-13-19_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-19	GB-BP-13-19	GB_BP_13_19	GB_BP_13_19
NA	29593_ID656_IT-BP-07-22_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-22	IT-BP-07-22	IT_BP_07_22	IT_BP_07_22
NA	29594_ID656_GB-BP-13-12_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-12	GB-BP-13-12	GB_BP_13_12	GB_BP_13_12
NA	29595_ID656_CH-BP-06-11_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-11	CH-BP-06-11	CH_BP_06_11	CH_BP_06_11
NA	29596_ID656_DE-BP-09-24_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-24	DE-BP-09-24	DE_BP_09_24	DE_BP_09_24
NA	29597_ID656_CH-BP-06-10_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-10	CH-BP-06-10	CH_BP_06_10	CH_BP_06_10
NA	29598_ID656_FR-BP-03-01_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-01	FR-BP-03-01	FR_BP_03_01	FR_BP_03_01
NA	29599_ID656_YT-240_mapped_initial_q10_FM_clean_markdup.g	YT-240	YT-240	RU_BP_23_04	NA
NA	29600_ID656_NO-BP-15-04_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-04	NO-BP-15-04	NO_BP_15_04	NO_BP_15_04
NA	29601_ID656_SE-BP-17-16_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-16	SE-BP-17-16	SE_BP_17_16	SE_BP_17_16
NA	29602_ID656_YT-273_mapped_initial_q10_FM_clean_markdup.g	YT-273	YT-273	RU_BP_24_01	RU_BP_24_01
NA	29603_ID656_FI-BP-19-23_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-23	FI-BP-19-23	FI_BP_19_23	FI_BP_19_23
NA	29604_ID656_FR-BP-04-21_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-21	FR-BP-04-21	FR_BP_04_21	FR_BP_04_21
NA	29605_ID656_SE-BP-17-25_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-25	SE-BP-17-25	SE_BP_17_25	SE_BP_17_25
NA	30537_ID656_CH-BP-05-20_mapped_initial_q10_FM_clean_markdup.g	CH-BP-05-20	CH-BP-05-20	CH_BP_05_20	CH_BP_05_20
NA	30538_ID656_CH-BP-06-22_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-22	CH-BP-06-22	CH_BP_06_22	CH_BP_06_22
NA	30539_ID656_YT-278_mapped_initial_q10_FM_clean_markdup.g	YT-278	YT-278	RU_BP_24_04	RU_BP_24_04
NA	30540_ID656_IT-BP-07-08_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-08	IT-BP-07-08	IT_BP_07_08	IT_BP_07_08
NA	30541_ID656_DE-BP-09-19_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-19	DE-BP-09-19	DE_BP_09_19	DE_BP_09_19
NA	30542_ID656_NO-BP-16-14_mapped_initial_q10_FM_clean_markdup.g	NO-BP-16-14	NO-BP-16-14	NO_BP_16_14	NO_BP_16_14
NA	30543_ID656_YT-866_mapped_initial_q10_FM_clean_markdup.g	YT-866	YT-866	RU_BP_25_04	RU_BP_25_04
NA	30544_ID656_NO-BP-16-07_mapped_initial_q10_FM_clean_markdup.g	NO-BP-16-07	NO-BP-16-07	NO_BP_16_07	NO_BP_16_07
NA	30545_ID656_NO-BP-16-25_mapped_initial_q10_FM_clean_markdup.g	NO-BP-16-25	NO-BP-16-25	NO_BP_16_25	NO_BP_16_25
NA	30546_ID656_FR-BP-04-03_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-03	FR-BP-04-03	FR_BP_04_03	FR_BP_04_03
NA	30547_ID656_CH-BP-06-13_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-13	CH-BP-06-13	CH_BP_06_13	CH_BP_06_13
NA	30548_ID656_ES-BP-02-11_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-11	NA	NA	NA
NA	30549_ID656_SE-BP-18-14_mapped_initial_q10_FM_clean_markdup.g	SE-BP-18-14	SE-BP-18-14	SE_BP_18_14	SE_BP_18_14
NA	30550_ID656_CH-BP-05-04_mapped_initial_q10_FM_clean_markdup.g	CH-BP-05-04	CH-BP-05-04	CH_BP_05_04	CH_BP_05_04
NA	30551_ID656_GB-BP-14-15_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-15	GB-BP-14-15	GB_BP_14_15	GB_BP_14_15
NA	30552_ID656_DE-BP-10-04_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-04	DE-BP-10-04	DE_BP_10_04	DE_BP_10_04
NA	30553_ID656_DE-BP-10-10_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-10	DE-BP-10-10	DE_BP_10_10	DE_BP_10_10
NA	30554_ID656_NO-BP-15-12_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-12	NO-BP-15-12	NO_BP_15_12	NO_BP_15_12
NA	30555_ID656_LT-BP-12-03_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-03	LT-BP-12-03	LT_BP_12_03	LT_BP_12_03
NA	30556_ID656_LT-BP-11-01_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-01	LT-BP-11-01	LT_BP_11_01	LT_BP_11_01
NA	30557_ID656_DE-BP-09-21_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-21	DE-BP-09-21	DE_BP_09_21	DE_BP_09_21
NA	30558_ID656_FR-BP-03-06_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-06	FR-BP-03-06	FR_BP_03_06	FR_BP_03_06
NA	30559_ID656_IT-BP-08-10_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-10	IT-BP-08-10	IT_BP_08_10	IT_BP_08_10
NA	30560_ID656_GB-BP-13-09_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-09	GB-BP-13-09	GB_BP_13_09	GB_BP_13_09
NA	30561_ID656_FI-BP-19-09_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-09	FI-BP-19-09	FI_BP_19_09	FI_BP_19_09
NA	30562_ID656_IT-BP-07-24_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-24	IT-BP-07-24	IT_BP_07_24	IT_BP_07_24
NA	30563_ID656_FI-BP-20-02_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-02	FI-BP-20-02	FI_BP_20_02	FI_BP_20_02
NA	30564_ID656_IT-BP-07-10_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-10	IT-BP-07-10	IT_BP_07_10	IT_BP_07_10
NA	30565_ID656_FR-BP-03-15_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-15	FR-BP-03-15	FR_BP_03_15	FR_BP_03_15
NA	30566_ID656_FR-BP-21-01_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-01	FR-BP-21-01	FR_BP_21_01	FR_BP_21_01
NA	30567_ID656_ES-BP-02-15_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-15	ES-BP-02-15	ES_BP_02_15	ES_BP_02_15
NA	30568_ID656_YT-244_mapped_initial_q10_FM_clean_markdup.g	YT-244	YT-244	RU_BP_23_08	RU_BP_23_08
NA	30569_ID656_LT-BP-11-23_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-23	LT-BP-11-23	LT_BP_11_23	LT_BP_11_23
NA	30570_ID656_YT-1031_mapped_initial_q10_FM_clean_markdup.g	YT-1031	NA	NA	NA
NA	30571_ID656_YT-247_mapped_initial_q10_FM_clean_markdup.g	YT-247	YT-247	RU_BP_23_10	RU_BP_23_10
NA	30572_ID656_ES-BP-01-17_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-17	NA	NA	NA
NA	30573_ID656_ES-BP-02-03_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-03	ES-BP-02-03	ES_BP_02_03	ES_BP_02_03
NA	30574_ID656_GB-BP-14-06_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-06	GB-BP-14-06	GB_BP_14_06	GB_BP_14_06
NA	30575_ID656_FI-BP-20-23_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-23	FI-BP-20-23	FI_BP_20_23	FI_BP_20_23
NA	30576_ID656_FI-BP-19-25_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-25	FI-BP-19-25	FI_BP_19_25	FI_BP_19_25
NA	30577_ID656_ES-BP-02-04_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-04	ES-BP-02-04	ES_BP_02_04	ES_BP_02_04
NA	30578_ID656_CH-BP-05-07_mapped_initial_q10_FM_clean_markdup.g	CH-BP-05-07	CH-BP-05-07	CH_BP_05_07	CH_BP_05_07
NA	30579_ID656_FI-BP-20-12_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-12	FI-BP-20-12	FI_BP_20_12	FI_BP_20_12
NA	30580_ID656_IT-BP-07-09_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-09	IT-BP-07-09	IT_BP_07_09	IT_BP_07_09
NA	30581_ID656_FI-BP-20-21_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-21	FI-BP-20-21	FI_BP_20_21	FI_BP_20_21
NA	30582_ID656_FR-BP-04-11_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-11	FR-BP-04-11	FR_BP_04_11	FR_BP_04_11
NA	30583_ID656_GB-BP-14-13_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-13	GB-BP-14-13	GB_BP_14_13	GB_BP_14_13
NA	30584_ID656_IT-BP-07-16_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-16	IT-BP-07-16	IT_BP_07_16	IT_BP_07_16
NA	30585_ID656_DE-BP-10-06_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-06	DE-BP-10-06	DE_BP_10_06	DE_BP_10_06
NA	30586_ID656_YT-245_mapped_initial_q10_FM_clean_markdup.g	YT-245	NA	NA	NA
NA	30587_ID656_YT-1037_mapped_initial_q10_FM_clean_markdup.g	YT-1037	YT-1037	RU_BP_22_01	NA
NA	30588_ID656_FI-BP-20-06_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-06	FI-BP-20-06	FI_BP_20_06	FI_BP_20_06
NA	30589_ID656_IT-BP-08-08_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-08	IT-BP-08-08	IT_BP_08_08	IT_BP_08_08
NA	30590_ID656_IT-BP-08-24_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-24	IT-BP-08-24	IT_BP_08_24	IT_BP_08_24
NA	30591_ID656_IT-BP-08-07_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-07	IT-BP-08-07	IT_BP_08_07	IT_BP_08_07
NA	30592_ID656_FR-BP-04-23_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-23	FR-BP-04-23	FR_BP_04_23	FR_BP_04_23
NA	30593_ID656_NO-BP-15-09_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-09	NO-BP-15-09	NO_BP_15_09	NO_BP_15_09
NA	30594_ID656_GB-BP-13-02_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-02	GB-BP-13-02	GB_BP_13_02	GB_BP_13_02
NA	30595_ID656_ES-BP-02-17_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-17	ES-BP-02-17	ES_BP_02_17	ES_BP_02_17
NA	30596_ID656_LT-BP-12-24_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-24	LT-BP-12-24	LT_BP_12_24	NA
NA	30597_ID656_ES-BP-02-07_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-07	ES-BP-02-07	ES_BP_02_07	ES_BP_02_07
NA	30598_ID656_DE-BP-09-10_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-10	NA	NA	NA
NA	30599_ID656_FR-BP-21-07_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-07	FR-BP-21-07	FR_BP_21_07	FR_BP_21_07
NA	30600_ID656_FR-BP-04-01_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-01	FR-BP-04-01	FR_BP_04_01	FR_BP_04_01
NA	30601_ID656_NO-BP-16-21_mapped_initial_q10_FM_clean_markdup.g	NO-BP-16-21	NO-BP-16-21	NO_BP_16_21	NO_BP_16_21
NA	30602_ID656_YT-279_mapped_initial_q10_FM_clean_markdup.g	YT-279	YT-279	RU_BP_24_05	RU_BP_24_05
NA	30603_ID656_LT-BP-12-22_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-22	LT-BP-12-22	LT_BP_12_22	LT_BP_12_22
NA	30604_ID656_DE-BP-10-14_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-14	DE-BP-10-14	DE_BP_10_14	DE_BP_10_14
NA	30605_ID656_CH-BP-05-10_mapped_initial_q10_FM_clean_markdup.g	CH-BP-05-10	CH-BP-05-10	CH_BP_05_10	CH_BP_05_10
NA	30606_ID656_ES-BP-01-16_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-16	NA	NA	NA
NA	30607_ID656_IT-BP-07-23_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-23	IT-BP-07-23	IT_BP_07_23	IT_BP_07_23
NA	30608_ID656_DE-BP-10-02_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-02	DE-BP-10-02	DE_BP_10_02	DE_BP_10_02
NA	30609_ID656_DE-BP-09-07_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-07	DE-BP-09-07	DE_BP_09_07	DE_BP_09_07
NA	30610_ID656_CH-BP-05-08_mapped_initial_q10_FM_clean_markdup.g	CH-BP-05-08	CH-BP-05-08	CH_BP_05_08	CH_BP_05_08
NA	30611_ID656_FI-BP-20-07_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-07	FI-BP-20-07	FI_BP_20_07	FI_BP_20_07
NA	30612_ID656_NO-BP-15-07_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-07	NO-BP-15-07	NO_BP_15_07	NO_BP_15_07
NA	30613_ID656_FR-BP-03-17_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-17	FR-BP-03-17	FR_BP_03_17	FR_BP_03_17
NA	30614_ID656_SE-BP-17-21_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-21	SE-BP-17-21	SE_BP_17_21	SE_BP_17_21
NA	30615_ID656_YT-281_mapped_initial_q10_FM_clean_markdup.g	YT-281	YT-281	RU_BP_24_07	NA
NA	30616_ID656_FR-BP-04-19_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-19	FR-BP-04-19	FR_BP_04_19	FR_BP_04_19
NA	30617_ID656_NO-BP-15-13_mapped_initial_q10_FM_clean_markdup.g	NO-BP-15-13	NO-BP-15-13	NO_BP_15_13	NO_BP_15_13
NA	30618_ID656_CH-BP-06-20_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-20	CH-BP-06-20	CH_BP_06_20	CH_BP_06_20
NA	30619_ID656_DE-BP-09-22_mapped_initial_q10_FM_clean_markdup.g	DE-BP-09-22	DE-BP-09-22	DE_BP_09_22	DE_BP_09_22
NA	30620_ID656_GB-BP-13-07_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-07	GB-BP-13-07	GB_BP_13_07	GB_BP_13_07
NA	30621_ID656_FR-BP-21-13_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-13	FR-BP-21-13	FR_BP_21_13	FR_BP_21_13
NA	30622_ID656_CH-BP-06-05_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-05	CH-BP-06-05	CH_BP_06_05	CH_BP_06_05
NA	30623_ID656_GB-BP-13-22_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-22	GB-BP-13-22	GB_BP_13_22	GB_BP_13_22
NA	30624_ID656_ES-BP-02-09_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-09	ES-BP-02-09	ES_BP_02_09	ES_BP_02_09
NA	30625_ID656_ES-BP-01-10_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-10	NA	NA	NA
NA	30626_ID656_CH-BP-05-13_mapped_initial_q10_FM_clean_markdup.g	CH-BP-05-13	CH-BP-05-13	CH_BP_05_13	CH_BP_05_13
NA	30627_ID656_FR-BP-21-16_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-16	FR-BP-21-16	FR_BP_21_16	FR_BP_21_16
NA	30628_ID656_GB-BP-14-16_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-16	GB-BP-14-16	GB_BP_14_16	GB_BP_14_16
NA	30629_ID656_ES-BP-02-13_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-13	ES-BP-02-13	ES_BP_02_13	ES_BP_02_13
NA	30630_ID656_FR-BP-03-13_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-13	FR-BP-03-13	FR_BP_03_13	FR_BP_03_13
NA	30631_ID656_CH-BP-06-18_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-18	CH-BP-06-18	CH_BP_06_18	CH_BP_06_18
NA	30632_ID656_FI-BP-19-04_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-04	NA	NA	NA
NA	30668_ID656_ES-BP-02-14_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-14	ES-BP-02-14	ES_BP_02_14	ES_BP_02_14
NA	30669_ID656_CH-BP-06-07_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-07	CH-BP-06-07	CH_BP_06_07	CH_BP_06_07
NA	30670_ID656_DE-BP-10-09_mapped_initial_q10_FM_clean_markdup.g	DE-BP-10-09	DE-BP-10-09	DE_BP_10_09	DE_BP_10_09
NA	30671_ID656_IT-BP-08-01_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-01	IT-BP-08-01	IT_BP_08_01	IT_BP_08_01
NA	30672_ID656_ES-BP-02-12_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-12	ES-BP-02-12	ES_BP_02_12	ES_BP_02_12
NA	30673_ID656_GB-BP-14-08_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-08	GB-BP-14-08	GB_BP_14_08	GB_BP_14_08
NA	30674_ID656_FI-BP-19-02_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-02	NA	NA	NA
NA	30675_ID656_LT-BP-12-02_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-02	LT-BP-12-02	LT_BP_12_02	LT_BP_12_02
NA	30676_ID656_IT-BP-07-03_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-03	IT-BP-07-03	IT_BP_07_03	IT_BP_07_03
NA	30677_ID656_FI-BP-19-03_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-03	FI-BP-19-03	FI_BP_19_03	FI_BP_19_03
NA	30678_ID656_IT-BP-08-05_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-05	IT-BP-08-05	IT_BP_08_05	IT_BP_08_05
NA	30679_ID656_SE-BP-18-16_mapped_initial_q10_FM_clean_markdup.g	SE-BP-18-16	NA	NA	NA
NA	30680_ID656_CH-BP-05-02_mapped_initial_q10_FM_clean_markdup.g	CH-BP-05-02	CH-BP-05-02	CH_BP_05_02	CH_BP_05_02
NA	30681_ID656_CH-BP-06-01_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-01	CH-BP-06-01	CH_BP_06_01	CH_BP_06_01
NA	30682_ID656_CH-BP-06-06_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-06	CH-BP-06-06	CH_BP_06_06	CH_BP_06_06
NA	30683_ID656_FR-BP-04-08_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-08	FR-BP-04-08	FR_BP_04_08	FR_BP_04_08
NA	30684_ID656_IT-BP-08-11_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-11	IT-BP-08-11	IT_BP_08_11	IT_BP_08_11
NA	30685_ID656_NO-BP-16-19_mapped_initial_q10_FM_clean_markdup.g	NO-BP-16-19	NO-BP-16-19	NO_BP_16_19	NO_BP_16_19
NA	30686_ID656_IT-BP-07-19_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-19	IT-BP-07-19	IT_BP_07_19	IT_BP_07_19
NA	30687_ID656_ES-BP-01-01_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-01	NA	NA	NA
NA	30688_ID656_ES-BP-02-08_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-08	ES-BP-02-08	ES_BP_02_08	ES_BP_02_08
NA	30689_ID656_NO-BP-16-15_mapped_initial_q10_FM_clean_markdup.g	NO-BP-16-15	NO-BP-16-15	NO_BP_16_15	NO_BP_16_15
NA	30690_ID656_LT-BP-12-05_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-05	LT-BP-12-05	LT_BP_12_05	LT_BP_12_05
NA	30691_ID656_GB-BP-13-18_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-18	GB-BP-13-18	GB_BP_13_18	GB_BP_13_18
NA	30692_ID656_LT-BP-11-19_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-19	NA	NA	NA
NA	30693_ID656_GB-BP-13-04_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-04	GB-BP-13-04	GB_BP_13_04	GB_BP_13_04
NA	30694_ID656_LT-BP-12-10_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-10	LT-BP-12-10	LT_BP_12_10	LT_BP_12_10
NA	30695_ID656_YT-1035_mapped_initial_q10_FM_clean_markdup.g	YT-1035	NA	NA	NA
NA	30696_ID656_GB-BP-14-24_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-24	GB-BP-14-24	GB_BP_14_24	GB_BP_14_24
NA	30697_ID656_SE-BP-17-10_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-10	SE-BP-17-10	SE_BP_17_10	SE_BP_17_10
NA	30698_ID656_CH-BP-06-03_mapped_initial_q10_FM_clean_markdup.g	CH-BP-06-03	CH-BP-06-03	CH_BP_06_03	CH_BP_06_03
NA	30699_ID656_SE-BP-18-09_mapped_initial_q10_FM_clean_markdup.g	SE-BP-18-09	SE-BP-18-09	SE_BP_18_09	SE_BP_18_09
NA	30700_ID656_GB-BP-13-17_mapped_initial_q10_FM_clean_markdup.g	GB-BP-13-17	GB-BP-13-17	GB_BP_13_17	GB_BP_13_17
NA	30701_ID656_SE-BP-18-25_mapped_initial_q10_FM_clean_markdup.g	SE-BP-18-25	SE-BP-18-25	SE_BP_18_25	SE_BP_18_25
NA	30702_ID656_LT-BP-11-21_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-21	LT-BP-11-21	LT_BP_11_21	LT_BP_11_21
NA	30703_ID656_LT-BP-12-17_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-17	LT-BP-12-17	LT_BP_12_17	LT_BP_12_17
NA	30704_ID656_FI-BP-19-17_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-17	FI-BP-19-17	FI_BP_19_17	FI_BP_19_17
NA	30705_ID656_FR-BP-04-02_mapped_initial_q10_FM_clean_markdup.g	FR-BP-04-02	FR-BP-04-02	FR_BP_04_02	FR_BP_04_02
NA	30706_ID656_ES-BP-02-06_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-06	ES-BP-02-06	ES_BP_02_06	ES_BP_02_06
NA	30707_ID656_GB-BP-14-23_mapped_initial_q10_FM_clean_markdup.g	GB-BP-14-23	GB-BP-14-23	GB_BP_14_23	GB_BP_14_23
NA	30708_ID656_YT-1032_mapped_initial_q10_FM_clean_markdup.g	YT-1032	NA	NA	NA
NA	30709_ID656_FI-BP-19-01_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-01	FI-BP-19-01	FI_BP_19_01	FI_BP_19_01
NA	30710_ID656_FI-BP-19-19_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-19	FI-BP-19-19	FI_BP_19_19	FI_BP_19_19
NA	30711_ID656_FI-BP-19-05_mapped_initial_q10_FM_clean_markdup.g	FI-BP-19-05	FI-BP-19-05	FI_BP_19_05	FI_BP_19_05
NA	30712_ID656_ES-BP-02-21_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-21	ES-BP-02-21	ES_BP_02_21	ES_BP_02_21
NA	30713_ID656_ES-BP-01-13_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-13	NA	NA	NA
NA	30714_ID656_FR-BP-03-19_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-19	FR-BP-03-19	FR_BP_03_19	FR_BP_03_19
NA	30715_ID656_IT-BP-07-01_mapped_initial_q10_FM_clean_markdup.g	IT-BP-07-01	IT-BP-07-01	IT_BP_07_01	IT_BP_07_01
NA	30716_ID656_ES-BP-01-11_mapped_initial_q10_FM_clean_markdup.g	ES-BP-01-11	NA	NA	NA
NA	30717_ID656_ES-BP-02-01_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-01	ES-BP-02-01	ES_BP_02_01	ES_BP_02_01
NA	30718_ID656_LT-BP-11-05_mapped_initial_q10_FM_clean_markdup.g	LT-BP-11-05	LT-BP-11-05	LT_BP_11_05	LT_BP_11_05
NA	30719_ID656_FR-BP-03-20_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-20	FR-BP-03-20	FR_BP_03_20	FR_BP_03_20
NA	30720_ID656_FR-BP-03-18_mapped_initial_q10_FM_clean_markdup.g	FR-BP-03-18	FR-BP-03-18	FR_BP_03_18	NA
NA	30721_ID656_IT-BP-08-20_mapped_initial_q10_FM_clean_markdup.g	IT-BP-08-20	IT-BP-08-20	IT_BP_08_20	IT_BP_08_20
NA	30722_ID656_LT-BP-12-19_mapped_initial_q10_FM_clean_markdup.g	LT-BP-12-19	LT-BP-12-19	LT_BP_12_19	NA
NA	30723_ID656_FI-BP-20-10_mapped_initial_q10_FM_clean_markdup.g	FI-BP-20-10	NA	NA	NA
NA	30724_ID656_ES-BP-02-24_mapped_initial_q10_FM_clean_markdup.g	ES-BP-02-24	ES-BP-02-24	ES_BP_02_24	ES_BP_02_24
NA	30725_ID656_YT-1489_mapped_initial_q10_FM_clean_markdup.g	YT-1489	NA	NA	NA
NA	30726_ID656_YT-246_mapped_initial_q10_FM_clean_markdup.g	YT-246	YT-246	RU_BP_23_09	RU_BP_23_09
NA	30727_ID656_YT-286_mapped_initial_q10_FM_clean_markdup.g	YT-286	YT-286	RU_BP_24_12	RU_BP_24_12
NA	30728_ID656_SE-BP-17-13_mapped_initial_q10_FM_clean_markdup.g	SE-BP-17-13	SE-BP-17-13	SE_BP_17_13	SE_BP_17_13
NA	30729_ID656_FR-BP-21-21_mapped_initial_q10_FM_clean_markdup.g	FR-BP-21-21	FR-BP-21-21	FR_BP_21_21	FR_BP_21_21
